thisN,thisTrialN,thisRepN,conditions_practice,ISI_practice,keyPractice.keys,keyPractice.rt,keyPractice.duration,condition,interstim_interval,key_resp.keys,key_resp.rt,key_resp.duration,elementMotionDemo.thisRepN,elementMotionDemo.thisTrialN,elementMotionDemo.thisN,elementMotionDemo.thisIndex,groupMotionDemo.thisRepN,groupMotionDemo.thisTrialN,groupMotionDemo.thisN,groupMotionDemo.thisIndex,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,thisRow.t,notes,InstructionScreen.started,textInstructions.started,keyInstructionContinue.started,InstructionScreen.stopped,keyInstructionContinue.keys,keyInstructionContinue.rt,keyInstructionContinue.duration,direction,exampleFrame1.started,ternusExampleLeft.started,ternusExampleMiddle.started,ternusExampleRight.started,FixationCrossExample.started,ternusExampleLeft.stopped,ternusExampleMiddle.stopped,ternusExampleRight.stopped,FixationCrossExample.stopped,exampleFrame1.stopped,exampleFrame2.started,ternusExampleLeft_2.started,ternusExampleMiddle_2.started,ternusExampleRight_2.started,FixationCrossExample_2.started,ternusExampleLeft_2.stopped,ternusExampleMiddle_2.stopped,ternusExampleRight_2.stopped,FixationCrossExample_2.stopped,exampleFrame2.stopped,blank800.started,FixationCrossBlank800.started,FixationCrossBlank800.stopped,blank800.stopped,elementMotionExplained.started,textElementMotion.started,keyElementMotionExplained.started,elementMotionExplained.stopped,keyElementMotionExplained.keys,keyElementMotionExplained.rt,keyElementMotionExplained.duration,blank160.started,FixationCrossBlank160.started,FixationCrossBlank160.stopped,blank160.stopped,groupMotionExplained.started,textGroupMotion.started,keyGroupMotionExplained.started,groupMotionExplained.stopped,keyGroupMotionExplained.keys,keyGroupMotionExplained.rt,keyGroupMotionExplained.duration,causalColor,practiceFrame1.started,ternusObjLeftPrac.started,ternusObjMiddlePrac.started,ternusObjRightPrac.started,FixationCrossPrac.started,portalLeftPrac.started,portalRightPrac.started,BarrierPrac.started,ternusObjLeftPrac.stopped,ternusObjMiddlePrac.stopped,ternusObjRightPrac.stopped,FixationCrossPrac.stopped,portalLeftPrac.stopped,portalRightPrac.stopped,BarrierPrac.stopped,practiceFrame1.stopped,blankISI_Practice.started,FixationCrossBlankPractice.started,FixationCrossBlankPractice.stopped,blankISI_Practice.stopped,practiceFrame2.started,ternusObjLeftPrac_2.started,ternusObjMiddlePrac_2.started,ternusObjRightPrac_2.started,FixationCrossPrac_2.started,portalLeftPrac_2.started,portalRightPrac_2.started,BarrierPrac_2.started,keyPractice.started,ternusObjLeftPrac_2.stopped,ternusObjMiddlePrac_2.stopped,ternusObjRightPrac_2.stopped,portalLeftPrac_2.stopped,portalRightPrac_2.stopped,BarrierPrac_2.stopped,practiceFrame2.stopped,practiceLoop.keyPractice.keys,practiceLoop.keyPractice.rt,practiceLoop.keyPractice.duration,StartScreen.started,textStartMessage.started,keyStart.started,StartScreen.stopped,keyStart.keys,keyStart.rt,keyStart.duration,ternusFrame1.started,ternusObjLeft.started,ternusObjMiddle.started,ternusObjRight.started,FixationCross.started,portalLeft.started,portalRight.started,Barrier.started,ternusObjLeft.stopped,ternusObjMiddle.stopped,ternusObjRight.stopped,FixationCross.stopped,portalLeft.stopped,portalRight.stopped,Barrier.stopped,ternusFrame1.stopped,blankISI.started,FixationCrossBlank.started,FixationCrossBlank.stopped,blankISI.stopped,ternusFrame2.started,ternusObjLeft_2.started,ternusObjMiddle_2.started,ternusObjRight_2.started,FixationCross_2.started,portalLeft_2.started,portalRight_2.started,Barrier_2.started,key_resp.started,ternusObjLeft_2.stopped,ternusObjMiddle_2.stopped,ternusObjRight_2.stopped,portalLeft_2.stopped,portalRight_2.stopped,Barrier_2.stopped,ternusFrame2.stopped,trialLoop.key_resp.keys,trialLoop.key_resp.rt,trialLoop.key_resp.duration,blockBreak.started,keyBlockContinue.started,textBlockInstructions.started,blockBreak.stopped,blockLoop.keyBlockContinue.keys,blockLoop.keyBlockContinue.rt,blockLoop.keyBlockContinue.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
17,17,0,,,,,,Standard,0,j,0.22769450000487268,None,,,,,,,,,,,,,0,0,0,0,0,17,17,12,61.43986949999817,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,62.062476699997205,62.072612999996636,62.88162669999292,62.86217189999297,,,,,,,,,,,,,,,,,,,#FF7F00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.432818899978884,61.43986949999817,61.43986949999817,61.43986949999817,61.43986949999817,61.43986949999817,61.43986949999817,61.43986949999817,61.63881420000689,61.63881420000689,61.63881420000689,61.63881420000689,61.63881420000689,61.63881420000689,61.63881420000689,61.628455300000496,61.62848989997292,61.63881420000689,61.63881420000689,61.628582099976484,61.631604700000025,61.63881420000689,61.63881420000689,61.63881420000689,61.63881420000689,61.63881420000689,61.63881420000689,61.63881420000689,61.82833200000459,61.83886099996744,61.83886099996744,61.83886099996744,61.83886099996744,61.83886099996744,61.83886099996744,62.062377399997786,j,0.22769450000487268,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
0,0,0,,,,,,Portal,0.08,f,0.25796110002556816,None,,,,,,,,,,,,,1,0,1,0,0,0,0,4,67.72315819998039,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,68.4515107999905,68.46062679996248,69.2613730999874,69.25059790001251,,,,,,,,,,,,,,,,,,,#984EA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.71671999996761,67.72315819998039,67.72315819998039,67.72315819998039,67.72315819998039,67.72315819998039,67.72315819998039,67.72315819998039,67.91721809998853,67.91721809998853,67.91721809998853,67.91721809998853,67.91721809998853,67.91721809998853,67.91721809998853,67.90642899996601,67.90647369995713,67.91721809998853,67.99401699996088,67.98406379995868,67.98813099996187,67.99401699996088,67.99401699996088,67.99401699996088,67.99401699996088,67.99401699996088,67.99401699996088,67.99401699996088,68.1835732999607,68.19504459999735,68.19504459999735,68.19504459999735,68.19504459999735,68.19504459999735,68.19504459999735,68.4513697999646,f,0.25796110002556816,None,62.87641339999391,62.88162669999292,62.88162669999292,67.7066247999901,space,4.819972199969925,None,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
1,1,0,,,,,,Standard,0.01,j,0.44415009999647737,None,,,,,,,,,,,,,1,0,1,0,0,1,1,13,69.2613730999874,,,,,,,,,LR,,,,,,,,,,,,,,,,,,,,,70.10603129997617,70.11706169997342,70.91653270000825,70.90514869999606,,,,,,,,,,,,,,,,,,,#1B9E77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.25387269997736,69.2613730999874,69.2613730999874,69.2613730999874,69.2613730999874,69.2613730999874,69.2613730999874,69.2613730999874,69.46202599996468,69.46202599996468,69.46202599996468,69.46202599996468,69.46202599996468,69.46202599996468,69.46202599996468,69.44998899998609,69.4500226000091,69.46202599996468,69.47290289995726,69.46277280000504,69.46641910000471,69.47290289995726,69.47290289995726,69.47290289995726,69.47290289995726,69.47290289995726,69.47290289995726,69.47290289995726,69.66054499999154,69.67216929997085,69.67216929997085,69.67216929997085,69.67216929997085,69.67216929997085,69.67216929997085,70.1059227999649,j,0.44415009999647737,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
2,2,0,,,,,,Portal,0.04,f,0.38210839999374,None,,,,,,,,,,,,,1,0,1,0,0,2,2,3,70.91653270000825,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,71.72765919996891,71.73949929996161,,72.52793919999385,,,,,,,,,,,,,,,,,,,#4DAF4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.90799370000605,70.91653270000825,70.91653270000825,70.91653270000825,70.91653270000825,70.91653270000825,70.91653270000825,70.91653270000825,71.11604409996653,71.11604409996653,71.11604409996653,71.11604409996653,71.11604409996653,71.11604409996653,71.11604409996653,71.10622529999819,71.1062738999608,71.11604409996653,71.15002669999376,71.13950079999631,71.14345189998858,71.15002669999376,71.15002669999376,71.15002669999376,71.15002669999376,71.15002669999376,71.15002669999376,71.15002669999376,71.33822139998665,71.35033350001322,71.35033350001322,71.35033350001322,71.35033350001322,71.35033350001322,71.35033350001322,71.7275886000134,f,0.38210839999374,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
3,3,0,,,,,,Portal,0.02,f,0.3707150000263937,None,,,,,,,,,,,,,1,0,1,0,0,3,3,2,72.53812069998821,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,73.32809169997927,73.33808939997107,74.13931950001279,74.12805479997769,,,,,,,,,,,,,,,,,,,#984EA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.53124679997563,72.53812069998821,72.53812069998821,72.53812069998821,72.53812069998821,72.53812069998821,72.53812069998821,72.53812069998821,72.7382809999981,72.7382809999981,72.7382809999981,72.7382809999981,72.7382809999981,72.7382809999981,72.7382809999981,72.72735699999612,72.72739239997463,72.7382809999981,72.76089199999114,72.75038749998203,72.75491680001142,72.76089199999114,72.76089199999114,72.76089199999114,72.76089199999114,72.76089199999114,72.76089199999114,72.76089199999114,72.94938899995759,72.96168109995779,72.96168109995779,72.96168109995779,72.96168109995779,72.96168109995779,72.96168109995779,73.32799650001107,f,0.3707150000263937,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
4,4,0,,,,,,Portal,0.01,f,0.3643865000340156,None,,,,,,,,,,,,,1,0,1,0,0,4,4,1,74.13931950001279,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,74.90630089998012,74.91624240000965,75.71675849996973,75.70592869998654,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.13138079998316,74.13931950001279,74.13931950001279,74.13931950001279,74.13931950001279,74.13931950001279,74.13931950001279,74.13931950001279,74.33911729999818,74.33911729999818,74.33911729999818,74.33911729999818,74.33911729999818,74.33911729999818,74.33911729999818,74.32809089997318,74.32812709995778,74.33911729999818,74.35016420000466,74.33935399999609,74.343252199993,74.35016420000466,74.35016420000466,74.35016420000466,74.35016420000466,74.35016420000466,74.35016420000466,74.35016420000466,74.53899209998781,74.54918909998378,74.54918909998378,74.54918909998378,74.54918909998378,74.54918909998378,74.54918909998378,74.90618930000346,f,0.3643865000340156,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
5,5,0,,,,,,Standard,0.04,j,0.3640069999964908,None,,,,,,,,,,,,,1,0,1,0,0,5,5,15,75.71675849996973,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,76.51721699995687,76.5268526999862,77.32682590000331,77.31701040000189,,,,,,,,,,,,,,,,,,,#4DAF4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.71020159998443,75.71675849996973,75.71675849996973,75.71675849996973,75.71675849996973,75.71675849996973,75.71675849996973,75.71675849996973,75.91664419998415,75.91664419998415,75.91664419998415,75.91664419998415,75.91664419998415,75.91664419998415,75.91664419998415,75.90607540000929,75.90611149999313,75.91664419998415,75.96123640000587,75.95030520000728,75.95405669999309,75.96123640000587,75.96123640000587,75.96123640000587,75.96123640000587,75.96123640000587,75.96123640000587,75.96123640000587,76.15011099999538,76.16122109995922,76.16122109995922,76.16122109995922,76.16122109995922,76.16122109995922,76.16122109995922,76.5171123999753,j,0.3640069999964908,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
6,6,0,,,,,,Standard,0,f,0.7098605000064708,None,,,,,,,,,,,,,1,0,1,0,0,6,6,12,77.32682590000331,,,,,,,,,LR,,,,,,,,,,,,,,,,,,,,,78.42773559998022,78.43883989995811,79.2378835999989,79.22777699999278,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.32018619996961,77.32682590000331,77.32682590000331,77.32682590000331,77.32682590000331,77.32682590000331,77.32682590000331,77.32682590000331,77.53101699997205,77.53101699997205,77.53101699997205,77.53101699997205,77.53101699997205,77.53101699997205,77.53101699997205,77.51747580000665,77.51752339996165,77.53101699997205,77.53101699997205,77.51765850000083,77.52226359996712,77.53101699997205,77.53101699997205,77.53101699997205,77.53101699997205,77.53101699997205,77.53101699997205,77.53101699997205,77.71579389995895,77.72774609999033,77.72774609999033,77.72774609999033,77.72774609999033,77.72774609999033,77.72774609999033,78.42766669997945,f,0.7098605000064708,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
7,7,0,,,,,,Standard,0.16,j,1.0135713000199758,None,,,,,,,,,,,,,1,0,1,0,0,7,7,17,79.2378835999989,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,80.80543139996007,80.81548069999553,,81.60557849996258,,,,,,,,,,,,,,,,,,,#FF7F00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.23084859998198,79.2378835999989,79.2378835999989,79.2378835999989,79.2378835999989,79.2378835999989,79.2378835999989,79.2378835999989,79.4387679999927,79.4387679999927,79.4387679999927,79.4387679999927,79.4387679999927,79.4387679999927,79.4387679999927,79.42733410000801,79.42738139996072,79.4387679999927,79.59468239999842,79.58340900001349,79.5869353999733,79.59468239999842,79.59468239999842,79.59468239999842,79.59468239999842,79.59468239999842,79.59468239999842,79.59468239999842,79.78244019998237,79.79466369998408,79.79466369998408,79.79466369998408,79.79466369998408,79.79466369998408,79.79466369998408,80.80536180001218,j,1.0135713000199758,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
8,8,0,,,,,,Barrier,0.16,f,0.5319921000045724,None,,,,,,,,,,,,,1,0,1,0,0,8,8,11,81.61642480001319,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,82.6948648999678,82.70432829996571,83.50423889997182,83.49395159998676,,,,,,,,,,,,,,,,,,,#377EB8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.60901600000216,81.61642480001319,81.61642480001319,81.61642480001319,81.61642480001319,81.61642480001319,81.61642480001319,81.61642480001319,81.81644229998346,81.81644229998346,81.81644229998346,81.81644229998346,81.81644229998346,81.81644229998346,81.81644229998346,81.8047796000028,81.80481229996076,81.81644229998346,81.97169440001016,81.9605299999821,81.96418060001452,81.97169440001016,81.97169440001016,81.97169440001016,81.97169440001016,81.97169440001016,81.97169440001016,81.97169440001016,82.16002050001407,82.17207169998437,82.17207169998437,82.17207169998437,82.17207169998437,82.17207169998437,82.17207169998437,82.6947595999809,f,0.5319921000045724,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
9,9,0,,,,,,Barrier,0,f,0.3835426999721676,None,,,,,,,,,,,,,1,0,1,0,0,9,9,6,83.50423889997182,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,84.28298700001324,84.29399480001302,85.09416249999776,85.08284250000725,,,,,,,,,,,,,,,,,,,#984EA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.49695830000564,83.50423889997182,83.50423889997182,83.50423889997182,83.50423889997182,83.50423889997182,83.50423889997182,83.50423889997182,83.7059789999621,83.7059789999621,83.7059789999621,83.7059789999621,83.7059789999621,83.7059789999621,83.7059789999621,83.69368859997485,83.69375079998281,83.7059789999621,83.7059789999621,83.69420309999259,83.69807990000118,83.7059789999621,83.7059789999621,83.7059789999621,83.7059789999621,83.7059789999621,83.7059789999621,83.7059789999621,83.89365129999351,83.90427519998048,83.90427519998048,83.90427519998048,83.90427519998048,83.90427519998048,83.90427519998048,84.28288369998336,f,0.3835426999721676,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
10,10,0,,,,,,Barrier,0.02,j,0.3425823000143282,None,,,,,,,,,,,,,1,0,1,0,0,10,10,8,85.09416249999776,,,,,,,,,LR,,,,,,,,,,,,,,,,,,,,,85.84892319998471,85.86073209997267,,86.65032720001182,,,,,,,,,,,,,,,,,,,#984EA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.08601929998258,85.09416249999776,85.09416249999776,85.09416249999776,85.09416249999776,85.09416249999776,85.09416249999776,85.09416249999776,85.29312940000091,85.29312940000091,85.29312940000091,85.29312940000091,85.29312940000091,85.29312940000091,85.29312940000091,85.28331659996184,85.28336900001159,85.29312940000091,85.3153847999638,85.30554679996567,85.30956989998231,85.3153847999638,85.3153847999638,85.3153847999638,85.3153847999638,85.3153847999638,85.3153847999638,85.3153847999638,85.50440859998344,85.51667599997018,85.51667599997018,85.51667599997018,85.51667599997018,85.51667599997018,85.51667599997018,85.84885660000145,j,0.3425823000143282,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
11,11,0,,,,,,Barrier,0.01,j,0.36811070004478097,None,,,,,,,,,,,,,1,0,1,0,0,11,11,7,86.66335349995643,,,,,,,,,LR,,,,,,,,,,,,,,,,,,,,,87.43890129995998,87.4485088000074,88.24846999999136,88.23795330000576,,,,,,,,,,,,,,,,,,,#984EA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.65488280000864,86.66335349995643,86.66335349995643,86.66335349995643,86.66335349995643,86.66335349995643,86.66335349995643,86.66335349995643,86.86017900001025,86.86017900001025,86.86017900001025,86.86017900001025,86.86017900001025,86.86017900001025,86.86017900001025,86.8488856999902,86.84893709997414,86.86017900001025,86.87237369996728,86.86042569996789,86.86447199998656,86.87237369996728,86.87237369996728,86.87237369996728,86.87237369996728,86.87237369996728,86.87237369996728,86.87237369996728,87.05959819996497,87.0712623000145,87.0712623000145,87.0712623000145,87.0712623000145,87.0712623000145,87.0712623000145,87.43879509996623,j,0.36811070004478097,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
12,12,0,,,,,,Portal,0.16,f,0.3787002000026405,None,,,,,,,,,,,,,1,0,1,0,0,12,12,5,88.24846999999136,,,,,,,,,LR,,,,,,,,,,,,,,,,,,,,,89.18328970001312,89.19287699996494,89.99295489996439,89.98189699999057,,,,,,,,,,,,,,,,,,,#1B9E77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.24138229998061,88.24846999999136,88.24846999999136,88.24846999999136,88.24846999999136,88.24846999999136,88.24846999999136,88.24846999999136,88.44889499997953,88.44889499997953,88.44889499997953,88.44889499997953,88.44889499997953,88.44889499997953,88.44889499997953,88.43826419999823,88.43830559996422,88.44889499997953,88.607869200001,88.59424969996326,88.60013139998773,88.607869200001,88.607869200001,88.607869200001,88.607869200001,88.607869200001,88.607869200001,88.607869200001,88.79325280000921,88.80402679997496,88.80402679997496,88.80402679997496,88.80402679997496,88.80402679997496,88.80402679997496,89.18317659996683,f,0.3787002000026405,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
13,13,0,,,,,,Standard,0.08,j,0.46719639998627827,None,,,,,,,,,,,,,1,0,1,0,0,13,13,16,89.99295489996439,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,90.93858229997568,90.94841919996543,91.75128610001411,91.73734200000763,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.98462609999115,89.99295489996439,89.99295489996439,89.99295489996439,89.99295489996439,89.99295489996439,89.99295489996439,89.99295489996439,90.1937855000142,90.1937855000142,90.1937855000142,90.1937855000142,90.1937855000142,90.1937855000142,90.1937855000142,90.18308459996479,90.18315369996708,90.1937855000142,90.27175710001029,90.26086449995637,90.26436259999173,90.27175710001029,90.27175710001029,90.27175710001029,90.27175710001029,90.27175710001029,90.27175710001029,90.27175710001029,90.46074069995666,90.47227129997918,90.47227129997918,90.47227129997918,90.47227129997918,90.47227129997918,90.47227129997918,90.93845989997499,j,0.46719639998627827,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
14,14,0,,,,,,Barrier,0.08,f,0.32940320001216605,None,,,,,,,,,,,,,1,0,1,0,0,14,14,10,91.75128610001411,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,92.54858060000697,92.56034520000685,,93.34939240000676,,,,,,,,,,,,,,,,,,,#377EB8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7432461999706,91.75128610001411,91.75128610001411,91.75128610001411,91.75128610001411,91.75128610001411,91.75128610001411,91.75128610001411,91.94946939998772,91.94946939998772,91.94946939998772,91.94946939998772,91.94946939998772,91.94946939998772,91.94946939998772,91.93832590000238,91.93835959996795,91.94946939998772,92.02664090000326,92.01615179999499,92.02016359998379,92.02664090000326,92.02664090000326,92.02664090000326,92.02664090000326,92.02664090000326,92.02664090000326,92.02664090000326,92.21588520001387,92.22636979998788,92.22636979998788,92.22636979998788,92.22636979998788,92.22636979998788,92.22636979998788,92.54850769997574,f,0.32940320001216605,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
15,15,0,,,,,,Barrier,0.04,f,0.46887849998893216,None,,,,,,,,,,,,,1,0,1,0,0,15,15,9,93.36014999996405,,,,,,,,,LR,,,,,,,,,,,,,,,,,,,,,94.2714818000095,94.28165889997035,95.08141629997408,95.0714769999613,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.35267990001012,93.36014999996405,93.36014999996405,93.36014999996405,93.36014999996405,93.36014999996405,93.36014999996405,93.36014999996405,93.56052200001432,93.56052200001432,93.56052200001432,93.56052200001432,93.56052200001432,93.56052200001432,93.56052200001432,93.54933060001349,93.549392899964,93.56052200001432,93.60416109999642,93.59399039996788,93.59757360001095,93.60416109999642,93.60416109999642,93.60416109999642,93.60416109999642,93.60416109999642,93.60416109999642,93.60416109999642,93.7926424999605,93.80473629996413,93.80473629996413,93.80473629996413,93.80473629996413,93.80473629996413,93.80473629996413,94.27141210000264,f,0.46887849998893216,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
16,16,0,,,,,,Portal,0,f,0.6281592999584973,None,,,,,,,,,,,,,1,0,1,0,0,16,16,0,95.08141629997408,,,,,,,,,LR,,,,,,,,,,,,,,,,,,,,,96.10403990000486,96.11573119997047,,96.9047225000104,,,,,,,,,,,,,,,,,,,#984EA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0742215999635,95.08141629997408,95.08141629997408,95.08141629997408,95.08141629997408,95.08141629997408,95.08141629997408,95.08141629997408,95.28174219996436,95.28174219996436,95.28174219996436,95.28174219996436,95.28174219996436,95.28174219996436,95.28174219996436,95.27113349997671,95.27117989998078,95.28174219996436,95.28174219996436,95.27128919999814,95.27482280001277,95.28174219996436,95.28174219996436,95.28174219996436,95.28174219996436,95.28174219996436,95.28174219996436,95.28174219996436,95.47130689996993,95.48240679997252,95.48240679997252,95.48240679997252,95.48240679997252,95.48240679997252,95.48240679997252,96.10396979999496,f,0.6281592999584973,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
17,17,0,,,,,,Standard,0.02,j,0.3737505999743007,None,,,,,,,,,,,,,1,0,1,0,0,17,17,14,96.915091199975,,,,,,,,,RL,,,,,,,,,,,,,,,,,,,,,97.70503790001385,97.71574989997316,98.52087409998057,98.50477880000835,,,,,,,,,,,,,,,,,,,#FF7F00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.90845579997404,96.915091199975,96.915091199975,96.915091199975,96.915091199975,96.915091199975,96.915091199975,96.915091199975,97.11471579998033,97.11471579998033,97.11471579998033,97.11471579998033,97.11471579998033,97.11471579998033,97.11471579998033,97.10485339997103,97.1049042000086,97.11471579998033,97.13782030000584,97.12640820001252,97.12972919997992,97.13782030000584,97.13782030000584,97.13782030000584,97.13782030000584,97.13782030000584,97.13782030000584,97.13782030000584,97.32638360001147,97.33801820001099,97.33801820001099,97.33801820001099,97.33801820001099,97.33801820001099,97.33801820001099,97.70493509998778,j,0.3737505999743007,None,,,,,,,,,001,2026-06-16_22h25.48.679,Teamprojekt,,2025.1.0,88.63535239229941,2026-06-16 22h25.52.436741 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.51794589997735,98.52087409998057,98.52087409998057,,,,,,,,,,,,,
