thisN,thisTrialN,thisRepN,conditions_practice,ISI_practice,keyPractice.keys,keyPractice.rt,keyPractice.duration,condition,interstim_interval,key_resp.keys,key_resp.rt,key_resp.duration,elementMotionDemo.thisRepN,elementMotionDemo.thisTrialN,elementMotionDemo.thisN,elementMotionDemo.thisIndex,groupMotionDemo.thisRepN,groupMotionDemo.thisTrialN,groupMotionDemo.thisN,groupMotionDemo.thisIndex,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,thisRow.t,notes,group,colorTest.started,keyColorTest.started,redCircle.started,blueCircle.started,greenCircle.started,purpleCircle.started,orangeCircle.started,brownCircle.started,pinkCircle.started,tealCircle.started,colorTest.stopped,keyColorTest.keys,keyColorTest.rt,keyColorTest.duration,InstructionScreen.started,textInstructions.started,keyInstructionContinue.started,InstructionScreen.stopped,keyInstructionContinue.keys,keyInstructionContinue.rt,keyInstructionContinue.duration,elementMotionExplained.started,textElementMotion.started,keyElementMotionExplained.started,elementMotionExplained.stopped,keyElementMotionExplained.keys,keyElementMotionExplained.rt,keyElementMotionExplained.duration,blank800.started,FixationCrossBlank800.started,FixationCrossBlank800.stopped,blank800.stopped,direction,exampleFrame1.started,ternusExampleLeft.started,ternusExampleMiddle.started,ternusExampleRight.started,FixationCrossExample.started,ternusExampleLeft.stopped,ternusExampleMiddle.stopped,ternusExampleRight.stopped,FixationCrossExample.stopped,exampleFrame1.stopped,exampleFrame2.started,ternusExampleLeft_2.started,ternusExampleMiddle_2.started,ternusExampleRight_2.started,FixationCrossExample_2.started,ternusExampleLeft_2.stopped,ternusExampleMiddle_2.stopped,ternusExampleRight_2.stopped,FixationCrossExample_2.stopped,exampleFrame2.stopped,groupMotionExplained.started,textGroupMotion.started,keyGroupMotionExplained.started,groupMotionExplained.stopped,keyGroupMotionExplained.keys,keyGroupMotionExplained.rt,keyGroupMotionExplained.duration,blank160.started,FixationCrossBlank160.started,FixationCrossBlank160.stopped,blank160.stopped,PracticeExplained.started,textPracticeExplained.started,keyPracticeStart.started,PracticeExplained.stopped,keyPracticeStart.keys,keyPracticeStart.rt,keyPracticeStart.duration,causalColor,practiceFrame1.started,ternusObjLeftPrac.started,ternusObjMiddlePrac.started,ternusObjRightPrac.started,FixationCrossPrac.started,portalLeftPrac.started,portalRightPrac.started,BarrierPrac.started,ternusObjLeftPrac.stopped,ternusObjMiddlePrac.stopped,ternusObjRightPrac.stopped,FixationCrossPrac.stopped,portalLeftPrac.stopped,portalRightPrac.stopped,BarrierPrac.stopped,practiceFrame1.stopped,blankISI_Practice.started,FixationCrossBlankPractice.started,FixationCrossBlankPractice.stopped,blankISI_Practice.stopped,practiceFrame2.started,ternusObjLeftPrac_2.started,ternusObjMiddlePrac_2.started,ternusObjRightPrac_2.started,FixationCrossPrac_2.started,portalLeftPrac_2.started,portalRightPrac_2.started,BarrierPrac_2.started,keyPractice.started,ternusObjLeftPrac_2.stopped,ternusObjMiddlePrac_2.stopped,ternusObjRightPrac_2.stopped,portalLeftPrac_2.stopped,portalRightPrac_2.stopped,BarrierPrac_2.stopped,practiceFrame2.stopped,practiceLoop.keyPractice.keys,practiceLoop.keyPractice.rt,practiceLoop.keyPractice.duration,blank500.started,blankText500.started,blankText500.stopped,blank500.stopped,StartScreen.started,textStartMessage.started,keyStart.started,StartScreen.stopped,keyStart.keys,keyStart.rt,keyStart.duration,blockNumber,participantID,ternusFrame1.started,ternusObjLeft.started,ternusObjMiddle.started,ternusObjRight.started,FixationCross.started,portalLeft.started,portalRight.started,Barrier.started,ternusObjLeft.stopped,ternusObjMiddle.stopped,ternusObjRight.stopped,FixationCross.stopped,portalLeft.stopped,portalRight.stopped,Barrier.stopped,ternusFrame1.stopped,blankISI.started,FixationCrossBlank.started,FixationCrossBlank.stopped,blankISI.stopped,ternusFrame2.started,ternusObjLeft_2.started,ternusObjMiddle_2.started,ternusObjRight_2.started,FixationCross_2.started,portalLeft_2.started,portalRight_2.started,Barrier_2.started,key_resp.started,ternusObjLeft_2.stopped,ternusObjMiddle_2.stopped,ternusObjRight_2.stopped,portalLeft_2.stopped,portalRight_2.stopped,Barrier_2.stopped,ternusFrame2.stopped,trialLoop.key_resp.keys,trialLoop.key_resp.rt,trialLoop.key_resp.duration,blockBreak.started,keyBlockContinue.started,textBlockInstructions.started,blockBreak.stopped,blockLoop.keyBlockContinue.keys,blockLoop.keyBlockContinue.rt,blockLoop.keyBlockContinue.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
4,4,0,Portal,0.16,f,1.055366599932313,None,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,41.57740070018917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6838944000192,43.694479500176385,44.49936860008165,44.48455860000104,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,41.565959400031716,41.57740070018917,41.57740070018917,41.57740070018917,41.57740070018917,41.57740070018917,41.57740070018917,41.57740070018917,41.773104100022465,41.773104100022465,41.773104100022465,41.773104100022465,41.773104100022465,41.773104100022465,41.773104100022465,41.76252800016664,41.76258180011064,41.773104100022465,41.935215700184926,41.91818020003848,41.92237410019152,41.935215700184926,41.935215700184926,41.935215700184926,41.935215700184926,41.935215700184926,41.935215700184926,41.935215700184926,42.117636900162324,42.12870530015789,42.12870530015789,42.12870530015789,42.12870530015789,42.12870530015789,42.12870530015789,43.18468110007234,f,1.055366599932313,None,43.18481610016897,43.19536760007031,43.694479500176385,43.68383900006302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
5,5,0,Standard,0.16,j,0.4426363001111895,None,,,,,,,,,,,,,,0,5,5,11,,,,,,,,,44.49936860008165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.98445710004307,45.99528040015139,46.7989565001335,46.7842383000534,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,44.488073400221765,44.49936860008165,44.49936860008165,44.49936860008165,44.49936860008165,44.49936860008165,44.49936860008165,44.49936860008165,44.6952520001214,44.6952520001214,44.6952520001214,44.6952520001214,44.6952520001214,44.6952520001214,44.6952520001214,44.68477980000898,44.68484770017676,44.6952520001214,44.8564103001263,44.840053900144994,44.8436357001774,44.8564103001263,44.8564103001263,44.8564103001263,44.8564103001263,44.8564103001263,44.8564103001263,44.8564103001263,45.03967360011302,45.05098749999888,45.05098749999888,45.05098749999888,45.05098749999888,45.05098749999888,45.05098749999888,45.48467880021781,j,0.4426363001111895,None,45.484787499997765,45.49523620004766,45.99528040015139,45.984394300030544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
6,6,0,Barrier,0.16,f,1.0876800001133233,None,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,46.7989565001335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.928462100215256,48.93952350015752,49.74409790011123,49.72897080006078,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,46.7875966001302,46.7989565001335,46.7989565001335,46.7989565001335,46.7989565001335,46.7989565001335,46.7989565001335,46.7989565001335,46.99513250007294,46.99513250007294,46.99513250007294,46.99513250007294,46.99513250007294,46.99513250007294,46.99513250007294,46.98376740003005,46.983819500077516,46.99513250007294,47.155974599998444,47.14008150016889,47.14401530008763,47.155974599998444,47.155974599998444,47.155974599998444,47.155974599998444,47.155974599998444,47.155974599998444,47.155974599998444,47.33947100001387,47.35064520011656,47.35064520011656,47.35064520011656,47.35064520011656,47.35064520011656,47.35064520011656,48.42901770002209,f,1.0876800001133233,None,48.429124700138345,48.439417500048876,48.93952350015752,48.92841420019977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
7,7,0,Standard,0.08,j,0.3935040000360459,None,,,,,,,,,,,,,,0,7,7,10,,,,,,,,,49.74409790011123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10644430015236,51.11711860005744,51.92132920003496,51.90635930001736,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,49.73229390010238,49.74409790011123,49.74409790011123,49.74409790011123,49.74409790011123,49.74409790011123,49.74409790011123,49.74409790011123,49.93943120003678,49.93943120003678,49.93943120003678,49.93943120003678,49.93943120003678,49.93943120003678,49.93943120003678,49.92913940013386,49.92919220007025,49.93943120003678,50.01904160017148,50.00526040000841,50.009395900182426,50.01904160017148,50.01904160017148,50.01904160017148,50.01904160017148,50.01904160017148,50.01904160017148,50.01904160017148,50.20635780016892,50.21696230000816,50.21696230000816,50.21696230000816,50.21696230000816,50.21696230000816,50.21696230000816,50.60602770000696,j,0.3935040000360459,None,50.60613359999843,50.61702480004169,51.11711860005744,51.10639650002122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
8,8,0,Standard,0,j,0.7012917001266032,None,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,51.92132920003496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.517419800162315,53.52739670011215,,54.31744180014357,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,51.910070300102234,51.92132920003496,51.92132920003496,51.92132920003496,51.92132920003496,51.92132920003496,51.92132920003496,51.92132920003496,52.12216300005093,52.12216300005093,52.12216300005093,52.12216300005093,52.12216300005093,52.12216300005093,52.12216300005093,52.10618230002001,52.10623500007205,52.12216300005093,52.12216300005093,52.10638610017486,52.11045440007001,52.12216300005093,52.12216300005093,52.12216300005093,52.12216300005093,52.12216300005093,52.12216300005093,52.12216300005093,52.305941900005564,52.31702530011535,52.31702530011535,52.31702530011535,52.31702530011535,52.31702530011535,52.31702530011535,53.01689500012435,j,0.7012917001266032,None,53.01699700020254,53.028224600013345,,53.51733020017855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
9,9,0,Portal,0,f,0.35633779992349446,None,,,,,,,,,,,,,,0,9,9,0,,,,,,,,,54.33249380020425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.58377750008367,55.59469770011492,56.397525700042024,56.383189500076696,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,54.320928200148046,54.33249380020425,54.33249380020425,54.33249380020425,54.33249380020425,54.33249380020425,54.33249380020425,54.33249380020425,54.53442690009251,54.53442690009251,54.53442690009251,54.53442690009251,54.53442690009251,54.53442690009251,54.53442690009251,54.517727700062096,54.51780110015534,54.53442690009251,54.53442690009251,54.51802290021442,54.522057300200686,54.53442690009251,54.53442690009251,54.53442690009251,54.53442690009251,54.53442690009251,54.53442690009251,54.53442690009251,54.717127800220624,54.727886200184,54.727886200184,54.727886200184,54.727886200184,54.727886200184,54.727886200184,55.08298900001682,f,0.35633779992349446,None,55.083093100227416,55.094657300040126,,55.583684200188145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
10,10,0,Standard,0.02,j,0.26369150006212294,None,,,,,,,,,,,,,,0,10,10,9,,,,,,,,,56.397525700042024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.57262630015612,57.58354550017975,58.38867980008945,58.37253480008803,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,56.386734100058675,56.397525700042024,56.397525700042024,56.397525700042024,56.397525700042024,56.397525700042024,56.397525700042024,56.397525700042024,56.59382260008715,56.59382260008715,56.59382260008715,56.59382260008715,56.59382260008715,56.59382260008715,56.59382260008715,56.584258900024,56.584320900030434,56.59382260008715,56.62159500014968,56.60520420013927,56.60920840012841,56.62159500014968,56.62159500014968,56.62159500014968,56.62159500014968,56.62159500014968,56.62159500014968,56.62159500014968,56.8053866000846,56.81660350016318,56.81660350016318,56.81660350016318,56.81660350016318,56.81660350016318,56.81660350016318,57.072973100002855,j,0.26369150006212294,None,57.07307890010998,57.08337900019251,57.58354550017975,57.57257980015129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
11,11,0,Barrier,0.08,f,1.2525918998289853,None,,,,,,,,,,,,,,0,11,11,6,,,,,,,,,58.38867980008945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.60293440008536,60.61390110012144,,61.40465670009144,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,58.376044400036335,58.38867980008945,58.38867980008945,58.38867980008945,58.38867980008945,58.38867980008945,58.38867980008945,58.38867980008945,58.58334000012837,58.58334000012837,58.58334000012837,58.58334000012837,58.58334000012837,58.58334000012837,58.58334000012837,58.57308100000955,58.57313340017572,58.58334000012837,58.66521030012518,58.64963940018788,58.65354990004562,58.66521030012518,58.66521030012518,58.66521030012518,58.66521030012518,58.66521030012518,58.66521030012518,58.66521030012518,58.84960920014419,58.86103340005502,58.86103340005502,58.86103340005502,58.86103340005502,58.86103340005502,58.86103340005502,60.103366900002584,f,1.2525918998289853,None,60.103439200203866,60.11392720020376,60.61390110012144,60.60290430020541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.40484339999966,61.41553120012395,61.90461660013534,66.14977690018713,space,4.23498549987562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.14988310006447,66.16076410003006,66.9731140001677,66.95002560014836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
0,0,0,,,,,,Barrier,0.04,j,0.6342625999823213,None,,,,,,,,,,,,,0,0,0,0,0,0,0,9,66.9731140001677,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.54143950017169,68.5507963001728,69.35627080011182,69.34118460002355,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.04103620001115,68.05151330004446,68.5507963001728,68.54135170020163,,,,,,,,0,7,66.96142520010471,66.9731140001677,66.9731140001677,66.9731140001677,66.9731140001677,66.9731140001677,66.9731140001677,66.9731140001677,67.17329800012521,67.17329800012521,67.17329800012521,67.17329800012521,67.17329800012521,67.17329800012521,67.17329800012521,67.16371000022627,67.16378120006993,67.17329800012521,67.21390650002286,67.19689550017938,67.20110830012709,67.21390650002286,67.21390650002286,67.21390650002286,67.21390650002286,67.21390650002286,67.21390650002286,67.21390650002286,67.39657660014927,67.40660430002026,67.40660430002026,67.40660430002026,67.40660430002026,67.40660430002026,67.40660430002026,68.04092590021901,j,0.6342625999823213,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
1,1,0,,,,,,Standard,0.01,j,0.259867399930954,None,,,,,,,,,,,,,0,0,0,0,0,1,1,13,69.35627080011182,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.51896150014363,70.52942390018143,,71.31870500021614,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.01813780004159,70.02876100013964,,70.51885069999844,,,,,,,,0,7,69.3447609001305,69.35627080011182,69.35627080011182,69.35627080011182,69.35627080011182,69.35627080011182,69.35627080011182,69.35627080011182,69.55168170016259,69.55168170016259,69.55168170016259,69.55168170016259,69.55168170016259,69.55168170016259,69.55168170016259,69.54103340022266,69.54110090015456,69.55168170016259,69.56752420007251,69.55230330000632,69.55581410019659,69.56752420007251,69.56752420007251,69.56752420007251,69.56752420007251,69.56752420007251,69.56752420007251,69.56752420007251,69.75171160022728,69.76285700011067,69.76285700011067,69.76285700011067,69.76285700011067,69.76285700011067,69.76285700011067,70.01799080008641,j,0.259867399930954,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
2,2,0,,,,,,Standard,0.04,j,0.6529744998551905,None,,,,,,,,,,,,,0,0,0,0,0,2,2,15,71.33399670012295,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9189429001417,72.92945940000936,,73.71884070010856,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4186741001904,72.42872810014524,72.92945940000936,72.91888200002722,,,,,,,,0,7,71.32233750005253,71.33399670012295,71.33399670012295,71.33399670012295,71.33399670012295,71.33399670012295,71.33399670012295,71.33399670012295,71.52952890004963,71.52952890004963,71.52952890004963,71.52952890004963,71.52952890004963,71.52952890004963,71.52952890004963,71.51896090013906,71.51901680021547,71.52952890004963,71.57812820002437,71.56295580021106,71.56646440015174,71.57812820002437,71.57812820002437,71.57812820002437,71.57812820002437,71.57812820002437,71.57812820002437,71.57812820002437,71.76239050016738,71.77376030012965,71.77376030012965,71.77376030012965,71.77376030012965,71.77376030012965,71.77376030012965,72.41856340016238,j,0.6529744998551905,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
3,3,0,,,,,,Portal,0.16,f,0.2888732000719756,None,,,,,,,,,,,,,0,0,0,0,0,3,3,5,73.73304860014468,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0633445000276,75.0736778001301,75.87838610005565,75.86306160013191,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.56326410011388,74.57344320020638,75.0736778001301,75.06328240013681,,,,,,,,0,7,73.72245020000264,73.73304860014468,73.73304860014468,73.73304860014468,73.73304860014468,73.73304860014468,73.73304860014468,73.73304860014468,73.9293445001822,73.9293445001822,73.9293445001822,73.9293445001822,73.9293445001822,73.9293445001822,73.9293445001822,73.91888760006987,73.91894170013256,73.9293445001822,74.09111400018446,74.07429040013812,74.07873970014043,74.09111400018446,74.09111400018446,74.09111400018446,74.09111400018446,74.09111400018446,74.09111400018446,74.09111400018446,74.27292680018581,74.29577680001967,74.29577680001967,74.29577680001967,74.29577680001967,74.29577680001967,74.29577680001967,74.56315150018781,f,0.2888732000719756,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
4,4,0,,,,,,Standard,0.08,j,0.17309860000386834,None,,,,,,,,,,,,,0,0,0,0,0,4,4,16,75.87838610005565,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.01864010002464,77.02939660008997,77.8345699000638,77.81833960022777,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.51807110011578,76.52909970004112,,77.01855140016414,,,,,,,,0,7,75.86674399999902,75.87838610005565,75.87838610005565,75.87838610005565,75.87838610005565,75.87838610005565,75.87838610005565,75.87838610005565,76.07264020014554,76.07264020014554,76.07264020014554,76.07264020014554,76.07264020014554,76.07264020014554,76.07264020014554,76.0619994001463,76.06206110003404,76.07264020014554,76.15682510007173,76.14088390022516,76.14462400018238,76.15682510007173,76.15682510007173,76.15682510007173,76.15682510007173,76.15682510007173,76.15682510007173,76.15682510007173,76.34005900006741,76.3513967001345,76.3513967001345,76.3513967001345,76.3513967001345,76.3513967001345,76.3513967001345,76.51795240002684,j,0.17309860000386834,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
5,5,0,,,,,,Barrier,0.08,j,0.3380194001365453,None,,,,,,,,,,,,,0,0,0,0,0,5,5,10,77.8345699000638,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.14083879999816,79.15117950015701,79.95506390021183,79.94036970008165,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.64115610020235,78.65045240009204,79.15117950015701,79.14077480020933,,,,,,,,0,7,77.82271140022203,77.8345699000638,77.8345699000638,77.8345699000638,77.8345699000638,77.8345699000638,77.8345699000638,77.8345699000638,78.02904430008493,78.02904430008493,78.02904430008493,78.02904430008493,78.02904430008493,78.02904430008493,78.02904430008493,78.01770320022479,78.01776010007598,78.02904430008493,78.11279110005125,78.09626550017856,78.1008518000599,78.11279110005125,78.11279110005125,78.11279110005125,78.11279110005125,78.11279110005125,78.11279110005125,78.11279110005125,78.29545670002699,78.30736200022511,78.30736200022511,78.30736200022511,78.30736200022511,78.30736200022511,78.30736200022511,78.64104380016215,j,0.3380194001365453,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
6,6,0,,,,,,Barrier,0,f,0.27245459984987974,None,,,,,,,,,,,,,0,0,0,0,0,6,6,6,79.95506390021183,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.11815170012414,81.12883230019361,81.92982350010425,81.91583660012111,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.61778500000946,80.62837510020472,,81.11805140017532,,,,,,,,0,7,79.94377380004153,79.95506390021183,79.95506390021183,79.95506390021183,79.95506390021183,79.95506390021183,79.95506390021183,79.95506390021183,80.15387570019811,80.15387570019811,80.15387570019811,80.15387570019811,80.15387570019811,80.15387570019811,80.15387570019811,80.13941300008446,80.1394753002096,80.15387570019811,80.15387570019811,80.13961650012061,80.1437404002063,80.15387570019811,80.15387570019811,80.15387570019811,80.15387570019811,80.15387570019811,80.15387570019811,80.15387570019811,80.3393028001301,80.35119580011815,80.35119580011815,80.35119580011815,80.35119580011815,80.35119580011815,80.35119580011815,80.61763830017298,f,0.27245459984987974,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
7,7,0,,,,,,Portal,0,j,0.38354760012589395,None,,,,,,,,,,,,,0,0,0,0,0,7,7,0,81.92982350010425,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.20732110016979,83.2178525000345,84.02238820004277,84.00699460017495,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.70671380008571,82.71755490009673,,83.20719750015996,,,,,,,,0,7,81.91872130008414,81.92982350010425,81.92982350010425,81.92982350010425,81.92982350010425,81.92982350010425,81.92982350010425,81.92982350010425,82.13474380015396,82.13474380015396,82.13474380015396,82.13474380015396,82.13474380015396,82.13474380015396,82.13474380015396,82.11821810016409,82.11827620002441,82.13474380015396,82.13474380015396,82.11840840009972,82.12235990003683,82.13474380015396,82.13474380015396,82.13474380015396,82.13474380015396,82.13474380015396,82.13474380015396,82.13474380015396,82.31770280003548,82.32871680008247,82.32871680008247,82.32871680008247,82.32871680008247,82.32871680008247,82.32871680008247,82.70660100015812,j,0.38354760012589395,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
8,8,0,,,,,,Standard,0.16,j,0.15637839981354773,None,,,,,,,,,,,,,0,0,0,0,0,8,8,17,84.02238820004277,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.22965490003116,85.2390823001042,86.04301220015623,86.02881730021909,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7295581002254,84.73908430011943,85.2390823001042,85.22959220013581,,,,,,,,0,7,84.01090340013616,84.02238820004277,84.02238820004277,84.02238820004277,84.02238820004277,84.02238820004277,84.02238820004277,84.02238820004277,84.2176448001992,84.2176448001992,84.2176448001992,84.2176448001992,84.2176448001992,84.2176448001992,84.2176448001992,84.20707100001164,84.20714560011402,84.2176448001992,84.37826190004125,84.36260310001671,84.36614690022543,84.37826190004125,84.37826190004125,84.37826190004125,84.37826190004125,84.37826190004125,84.37826190004125,84.37826190004125,84.56206560018472,84.57299750018865,84.57299750018865,84.57299750018865,84.57299750018865,84.57299750018865,84.57299750018865,84.72942410013638,j,0.15637839981354773,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
